"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation"
"1",766.217384984477,-0.0365012691738997,0.425823829754276,-0.0857191792083664,0.931689655440754,0.964266200014628,"Dcor_evm.model.WTDall_ctg1116.1","hypothetical protein"
"2",10.4166911718106,0.542774664048486,0.684825209728944,0.792574012080131,0.428026054836279,0.613482860503649,"Dcor_evm.model.WTDall_ctg1284.2","hypothetical protein"
"3",27.3869968898046,0.769567175987601,0.604745669225066,1.27254681620745,0.203178901201747,0.375253965393121,"Dcor_evm.model.WTDall_ctg1284.6","hypothetical protein"
"4",1511.1715241476,-0.667149710561592,0.424402547568471,-1.57197385921431,0.115956613787425,0.255574156556396,"Dcor_evm.model.WTDall_ctg1453.1","hypothetical protein"
"5",11.4367235778444,-0.438189488750989,0.739280033941195,-0.592724635636303,0.553365451535827,0.716248413874021,"Dcor_evm.model.WTDall_ctg1545.1","hypothetical protein"
"6",37.6680447728921,18.2173999319215,2.75501266855481,6.61245595704568,3.77995598901641e-11,3.85984165682552e-09,"Dcor_evm.model.WTDall_ctg1562.1","hypothetical protein"
"7",2952.96853928816,0.0720396349721732,0.434478043649336,0.165807308390285,0.868308594475497,0.927988414790655,"Dcor_evm.model.WTDall_ctg1861.1","hypothetical protein"
"8",28.4279052136396,-0.326146380674114,0.40335278113497,-0.808588401836206,0.418751938282327,0.604802850493796,"Dcor_evm.model.WTDall_ctg249.1","hypothetical protein"
"9",133.448094903136,-0.890819803258806,0.446281963691878,-1.99609187852782,0.0459239228849685,0.135013685304958,"Dcor_evm.model.WTDall_ctg253.1","hypothetical protein"
"10",54.1406010814221,0.00331784156474209,0.561430188458227,0.00590962444298442,0.995284829341986,0.996955647102378,"Dcor_evm.model.WTDall_ctg264.1","hypothetical protein"
"11",17.5172994204607,0.310077497842592,0.535016334268772,0.579566413175752,0.56220704811875,0.7231087925745,"Dcor_evm.model.WTDall_ctg282.1","hypothetical protein"
"12",215.418467360463,-0.317860720495402,0.561468334252172,-0.566124037820878,0.571309463638038,0.730264580892343,"Dcor_evm.model.WTDall_ctg305.2","hypothetical protein"
"13",249.256673415162,-1.42032591195518,0.602624588352698,-2.35690003263508,0.0184282070575551,0.0689578356271564,"Dcor_evm.model.WTDall_ctg305.1","protein FAM133-like, partial"
"14",10.330819982012,1.41419993687624,0.942409713442443,1.50062113824192,0.133453580815746,0.282508595422092,"Dcor_evm.model.WTDall_ctg3222.4","hypothetical protein"
"15",308.662461422344,1.98369991549298,0.720391143679091,2.75364284097398,0.00589360456009398,0.0292905936616813,"Dcor_evm.model.WTDall_ctg3222.5","hypothetical protein"
"16",25.2376838793481,-0.954400459341904,1.18233125232686,-0.807219176067296,0.419540219641579,0.605499909012071,"Dcor_evm.model.WTDall_ctg343.1","Retrovirus-related Pol polyprotein from transposon 297-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A5M1]"
"17",7.73543137537359,-1.49749956027034,1.5831508302392,-0.945898225025145,0.344200498904872,0.530879156283518,"Dcor_evm.model.WTDall_ctg343.3","Retrovirus-related Pol polyprotein from transposon 297-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A5M1]"
"18",57.3686091972327,-0.475662595502723,0.487552620060622,-0.97561283835082,0.329256360009115,0.514480520434722,"Dcor_evm.model.WTDall_ctg377.1","hypothetical protein"
"19",660.654233434541,-1.18168666572919,0.490152444741851,-2.41085539489974,0.0159151571375564,0.0619165873713652,"Dcor_evm.model.WTDall_ctg4442.1","hypothetical protein"
"20",7.63228117604229,-1.08221609768961,0.632300441079146,-1.71155360233909,0.0869789649890547,0.209241929185803,"Dcor_evm.model.WTDall_ctg4854.1","hypothetical protein"
"21",308.827891325142,-0.552830203226951,0.378372652264138,-1.46107336224983,0.14399530956113,0.29658923730272,"Dcor_evm.model.WTDall_ctg5296.1","hypothetical protein"
"22",68.3915434599366,-1.07277292094917,0.59024440045196,-1.81750630777307,0.0691396233461162,0.179371651814225,"Dcor_evm.model.WTDall_ctg535.1","TFIID subunit domain protein"
"23",15390.7096829843,0.427355604908545,0.587802927450152,0.727038918915195,0.467202114659768,0.646227753903785,"Dcor_evm.model.WTDall_ctg6124.1","NADH-ubiquinone oxidoreductase chain 1"
"24",381.765192475036,0.0242962014462707,0.573936865145142,0.0423325332833019,0.966233610713687,0.983814135908622,"Dcor_evm.model.WTDall_ctg630.1","hypothetical protein"
"25",10.0316994507976,-1.77566255418415,1.50693122892726,-1.17833018527872,0.23866499845364,0.418847769256433,"Dcor_evm.model.WTDall_ctg6376.2","hypothetical protein"
"26",33.5028401993796,-0.598729517157489,0.683470110991575,-0.876014192177117,0.381022318477857,0.569234700531399,"Dcor_evm.model.WTDall_ctg651.1","hypothetical protein CEK62_00005 "
