"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation"
"1",766.217384984477,-0.0434996836153763,0.400754311930045,-0.108544517976314,0.913563768856962,0.947625439303384,"Dcor_evm.model.WTDall_ctg1116.1","hypothetical protein"
"2",10.4166911718106,-0.811949133697753,0.649976555985593,-1.2491975690824,0.211592820906396,0.3536663670398,"Dcor_evm.model.WTDall_ctg1284.2","hypothetical protein"
"3",27.3869968898046,-1.01753934162183,0.572835476472557,-1.77632039811448,0.0756801229920647,0.165149067688125,"Dcor_evm.model.WTDall_ctg1284.6","hypothetical protein"
"4",1511.1715241476,0.833259179082602,0.399400525013507,2.08627462133261,0.0369537541776562,0.0937125639852578,"Dcor_evm.model.WTDall_ctg1453.1","hypothetical protein"
"5",11.4367235778444,0.32518114576055,0.697448360242121,0.466244046580971,0.641040824543837,0.758422045760476,"Dcor_evm.model.WTDall_ctg1545.1","hypothetical protein"
"6",37.6680447728921,-22.4529310570916,2.61696654463176,-8.57975471759461,9.50756598100418e-18,7.53379528334771e-16,"Dcor_evm.model.WTDall_ctg1562.1","hypothetical protein"
"7",2952.96853928816,-0.0544913095263538,0.408921859943516,-0.133256044403888,0.893990888983393,0.937729509200519,"Dcor_evm.model.WTDall_ctg1861.1","hypothetical protein"
"8",28.4279052136396,0.497200622010194,0.378104382910625,1.31498243469905,0.188515805903693,0.32536139701622,"Dcor_evm.model.WTDall_ctg249.1","hypothetical protein"
"9",133.448094903136,1.18484469068551,0.419732099698329,2.82285937038668,0.00475974446281901,0.018008124103981,"Dcor_evm.model.WTDall_ctg253.1","hypothetical protein"
"10",54.1406010814221,-0.717004411510942,0.529548664050155,-1.35399154069631,0.175739076559525,0.308799622638979,"Dcor_evm.model.WTDall_ctg264.1","hypothetical protein"
"11",17.5172994204607,-0.221607592968026,0.507569104255078,-0.436605756950599,0.662397286855323,0.775445588736789,"Dcor_evm.model.WTDall_ctg282.1","hypothetical protein"
"12",215.418467360463,0.828748133391325,0.52809552442162,1.56931482102407,0.116574600534098,0.227774798662961,"Dcor_evm.model.WTDall_ctg305.2","hypothetical protein"
"13",249.256673415162,0.803387042552328,0.567168105408771,1.41648840068909,0.156632557882522,0.283429014735213,"Dcor_evm.model.WTDall_ctg305.1","protein FAM133-like, partial"
